# # Name,E_Field_X,E_Field_Y,E_Field_Z,Energy,Dipole_Moment_z,Polarizability_zz,Hyperpolarizability_zzz,Derivative_order_1_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_5_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z
lib_bnnt_M062X_Z-2.FChk,0.0,0.0,-2.000000000000001e-05,-1286.937772198263,1.641029287087447,365.9559020633127,-2613.093489717952,-365.95579966154966023,-365.9555062417496607,-365.95505276566628505,-365.95449476871216044,-365.95389559254963566,-365.95589746814966006,-365.95584339942882793,-365.95562735341072944,2610.482749999804741,2604.2592650001609287,2593.8938800000351692,2579.992405625002372
lib_bnnt_M062X_Z-1.FChk,0.0,0.0,-1e-05,-1286.93775580631,1.637369859614969,365.9295114512713,-2659.631488768501,-365.92946364909996904,-365.92932128692496913,-365.9291128918666583,-365.92886764703746988,-365.92863123734998246,-365.92951110315830235,-365.92947250022080175,-365.9293317078611024,2656.7197400004234393,2647.8374625001073248,2633.472022222287427,2614.502265625031296
lib_bnnt_M062X_Z+0.FChk,0.0,0.0,0.0,-1286.937739450863,1.633710697814465,365.9028302464259,-2670.142791182388,-365.90284291229996805,-365.90289492059997029,-365.90298495499999024,-365.90312894687497036,-365.90334625773998214,-365.9028255761999682,-365.90281691184163693,-365.90275808290554607,2667.427619999773294,2656.8728499998745256,2640.544633333302942,2618.8647437500160458
lib_bnnt_M062X_Z+1.FChk,0.0,0.0,1e-05,-1286.937723131991,1.630051802756723,365.8762443099589,-2640.111336381773,-365.87632619209966162,-365.87657760172465934,-365.87698898436628514,-365.87755389138715956,-365.87827060568963505,-365.87624238889133085,-365.87625217183715925,-365.87626959249684033,2635.9164199995236466,2626.5310574998755342,2610.3582066666201058,2588.3697768749778385
lib_bnnt_M062X_Z+2.FChk,0.0,0.0,2.000000000000001e-05,-1286.937706849805,1.626393171290623,365.8501627758477,-2569.778475151808,-365.85031229114997045,-365.85075165199997005,-365.8514719679999899,-365.8524510485124691,-365.85367344733998204,-365.85016583753330663,-365.85018518649580413,-365.85025636606943397,2566.8637700006903446,2557.4540100001498275,2542.5895688889400224,2522.1936043750584182
lib_bnnt_M062X_Z+3.FChk,0.0,0.0,3.000000000000001e-05,-1286.937690604136,1.6227347965109,365.8249708408474,-2462.853556830424,-365.82517711189965867,-365.82578649584965996,-365.82678018164961795,-365.82814189378715963,-365.82983276166963524,-365.82497398391632853,-365.82500136320382764,-365.82509841345795112,2460.1720799996864115,2452.5795300000574102,2439.7735900000540221,2421.7853968749824805
lib_bnnt_M062X_Z+4.FChk,0.0,0.0,4.000000000000002e-05,-1286.937674395122,1.619076667748385,365.8010082208089,-2324.905141019523,-365.8012607005499692,-365.80200717642496794,-365.803241554283324,-365.80492503981247013,-365.8070306511599819,-365.80101187525830297,-365.8010345552958019,-365.80114861313610206,2323.110190000174689,2316.993547500059492,2306.1371322222441274,2291.330609374995456
lib_bnnt_M062X_Z+5.FChk,0.0,0.0,5.000000000000002e-05,-1286.937658222648,1.615418771296889,365.7785557748252,-2161.963245895531,-365.77883724094996734,-365.77970618584996979,-365.78112465571665698,-365.7830775858749699,-365.7855317234499826,-365.77854759264997014,-365.77858238584163822,-365.77868106623610206,2161.5817300001980454,2155.4514699999431893,2147.2312499999212658,2135.445498749996924
lib_bnnt_M062X_Z+6.FChk,0.0,0.0,6.000000000000002e-05,-1286.937642086719,1.611761091003566,365.7578340011806,-1979.568774567258,-365.75815167114928875,-365.75909842762428864,-365.7606660174492881,-365.76283310628678827,-365.76557792652928827,-365.75783608565761854,-365.75785353473678874,-365.75793012787706665,1975.532229999194573,1973.8813324997056136,1967.8373566665630839,1958.7035068748962606
lib_bnnt_M062X_Z+7.FChk,0.0,0.0,7.000000000000004e-05,-1286.937625987375,1.608103608263466,365.7390139149832,-1782.239090382208,-365.73935961430034483,-365.7403686759003417,-365.74205177108369605,-365.74439433537534147,-365.74738318498037878,-365.73902326043367741,-365.73902678940867692,-365.73906489133091965,1782.8791400002537341,1778.2995250000434643,1773.1817477777390648,1765.5925237500058923
